created_timestamp,preferred_marketplace,country,device_family,ASIN,Selection highlight menu action,selection,audio_enabled
2025-08-08T18:52:21Z,www.amazon.com,,Kindle for iOS,B0D9CC3C9Y,Open selection highlight menu,5,false
2025-09-13T16:18:28Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Dismiss,9,false
2025-08-26T18:09:19Z,www.amazon.com,,Kindle for iOS,B003VPWY64,Remove highlight,27,false
2025-09-16T00:05:37Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Dismiss,26,false
2025-08-09T21:31:51Z,www.amazon.com,,Kindle for iOS,75138A0188C24E0CB2340EECDBF7A111,Open selection highlight menu,7,false
2025-09-16T02:49:09Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Open selection highlight menu,1,false
2025-09-22T11:08:32Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Dismiss,1,false
2025-09-26T19:08:08Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Open selection highlight menu,25,false
2025-08-28T10:51:14Z,www.amazon.com,,Kindle for iOS,B0DC66QD8K,Open selection highlight menu,7,false
2025-09-19T12:56:08Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Remove highlight,27,false
2025-09-22T10:50:47Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Open selection highlight menu,13,false
2025-09-16T12:25:25Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Remove highlight,24,false
2025-08-30T14:50:26Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Open selection highlight menu,1,false
2025-09-16T02:39:40Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Dismiss,19,false
2025-08-29T20:20:30Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Dismiss,1,false
2025-08-30T15:47:25Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Open selection highlight menu,20,false
2025-09-16T12:51:30Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Dismiss,32,false
2025-08-29T19:01:47Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Dismiss,6,false
2025-07-27T06:01:12Z,www.amazon.com,,Kindle for iOS,F9E1D97B26F64086B915F88D6A59002F,Open selection highlight menu,22,false
2025-08-31T00:45:31Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Dismiss,1,false
2025-10-03T20:08:21Z,www.amazon.com,,Kindle for iOS,B0DCG89SDJ,Dismiss,8,false
2025-09-22T03:21:57Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Open selection highlight menu,1,false
2025-09-22T10:00:04Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Remove highlight,7,false
2025-09-19T20:46:03Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,31,false
2025-09-07T03:04:13Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Dismiss,1,false
2025-08-29T13:12:30Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Open selection highlight menu,8,false
2025-09-22T02:13:15Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Open selection highlight menu,28,false
2025-07-22T01:57:01Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Open selection highlight menu,35,false
2025-09-30T13:35:19Z,www.amazon.com,,Kindle for iOS,B0BSG1XDTR,Dismiss,1,false
2025-09-07T11:37:20Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Dismiss,1,false
2025-07-17T12:12:39Z,www.amazon.com,,Kindle for iOS,B0BHN8JB7C,Open selection highlight menu,17,false
2025-08-26T22:16:08Z,www.amazon.com,,Kindle for iOS,B003VPWY64,Open selection highlight menu,21,false
2025-07-16T00:18:48Z,www.amazon.com,,Kindle for iOS,B0CPKCH1V8,Dismiss,1,false
2025-07-25T19:17:57Z,www.amazon.com,,Kindle for iOS,F9E1D97B26F64086B915F88D6A59002F,Dismiss,30,false
2025-09-16T13:29:50Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Open selection highlight menu,8,false
2025-09-23T13:58:25Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Open selection highlight menu,23,false
2025-08-26T16:38:17Z,www.amazon.com,,Kindle for iOS,B003IYI6TC,Dismiss,1,false
2025-08-17T22:17:31Z,www.amazon.com,,Kindle for iOS,B0CQKGZL6K,Open selection highlight menu,25,false
2025-09-05T01:40:12Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Remove highlight,2,false
2025-07-19T00:01:35Z,www.amazon.com,,Kindle for iOS,B0BT9W3ZS2,Open selection highlight menu,1,false
2025-09-09T14:00:13Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Open selection highlight menu,1,false
2025-09-07T21:51:28Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Remove highlight,9,false
2025-09-19T18:59:47Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Dismiss,51,false
2025-07-27T06:33:07Z,www.amazon.com,,Kindle for iOS,F9E1D97B26F64086B915F88D6A59002F,Remove highlight,15,false
2025-09-16T03:51:15Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Dismiss,1,false
2025-07-17T11:37:24Z,www.amazon.com,,Kindle for iOS,B0BHN8JB7C,Remove highlight,22,false
2025-08-30T00:33:33Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Dismiss,1,false
2025-07-18T19:54:56Z,www.amazon.com,,Kindle for iOS,B0BT9W3ZS2,Dismiss,27,false
2025-09-02T20:57:44Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Dismiss,2,false
2025-09-01T17:09:32Z,www.amazon.com,,Kindle for iOS,B0DPX5M3BH,Open selection highlight menu,20,false
2025-07-16T18:45:12Z,www.amazon.com,,Kindle for iOS,B0B9TBGC5X,Remove highlight,35,false
2025-09-09T13:29:39Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Dismiss,1,false
2025-09-21T20:54:27Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Open selection highlight menu,28,false
2025-08-29T18:34:55Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Dismiss,1,false
2025-09-13T18:37:55Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Open selection highlight menu,1,false
2025-07-24T01:34:32Z,www.amazon.com,,Kindle for iOS,B0CTXVHQW6,Dismiss,32,false
2025-09-30T22:52:57Z,www.amazon.com,,Kindle for iOS,B0CFDCMPVC,Open selection highlight menu,5,false
2025-08-23T21:13:20Z,www.amazon.com,,Kindle for iOS,B07DMZ5YR9,Remove highlight,23,false
2025-08-21T02:24:23Z,www.amazon.com,,Kindle for iOS,B07DMZ5YR9,Open selection highlight menu,23,false
2025-09-02T21:32:07Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Dismiss,27,false
2025-09-29T02:01:49Z,www.amazon.com,,Kindle for iOS,B09QD52KWF,Open selection highlight menu,25,false
2025-09-20T00:46:37Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Remove highlight,26,false
2025-09-06T01:53:01Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Open selection highlight menu,10,false
2025-09-13T18:27:18Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Open selection highlight menu,5,false
2025-08-31T15:58:27Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Dismiss,1,false
2025-07-18T18:44:30Z,www.amazon.com,,Kindle for iOS,B0BT9W3ZS2,Dismiss,1,false
2025-08-21T02:25:51Z,www.amazon.com,,Kindle for iOS,B07DMZ5YR9,Open selection highlight menu,19,false
2025-07-26T23:05:16Z,www.amazon.com,,Kindle for iOS,F9E1D97B26F64086B915F88D6A59002F,Open selection highlight menu,11,false
2025-09-09T02:19:17Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Open selection highlight menu,32,false
2025-07-16T18:57:02Z,www.amazon.com,,Kindle for iOS,B0B9TBGC5X,Dismiss,23,false
2025-09-15T20:13:02Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Display Lookup Cards,5,false
2025-09-16T04:16:06Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Open selection highlight menu,1,false
2025-09-13T21:42:15Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Open selection highlight menu,1,false
2025-07-17T00:45:16Z,www.amazon.com,,Kindle for iOS,B0B9TBGC5X,Dismiss,15,false
2025-07-22T01:21:23Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Open selection highlight menu,30,false
2025-07-22T05:54:18Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Open selection highlight menu,8,false
2025-09-23T18:06:43Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Open selection highlight menu,21,false
2025-08-21T20:34:59Z,www.amazon.com,,Kindle for iOS,B07DMZ5YR9,Remove highlight,7,false
2025-09-22T02:42:23Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Open selection highlight menu,14,false
2025-08-29T20:16:14Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Open selection highlight menu,40,false
2025-07-22T00:09:13Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Open selection highlight menu,1,false
2025-07-18T19:18:26Z,www.amazon.com,,Kindle for iOS,B0BT9W3ZS2,Remove highlight,22,false
2025-08-26T13:19:45Z,www.amazon.com,,Kindle for iOS,B003IYI6TC,Remove highlight,15,false
2025-09-28T02:52:48Z,www.amazon.com,,Kindle for iOS,B09DLCLRK4,Dismiss,1,false
2025-09-26T19:14:52Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Remove highlight,32,false
2025-09-14T12:53:58Z,www.amazon.com,,Kindle for iOS,B0DWSZPM62,Dismiss,1,false
2025-07-27T04:00:33Z,www.amazon.com,,Kindle for iOS,F9E1D97B26F64086B915F88D6A59002F,Open selection highlight menu,20,false
2025-09-01T01:51:12Z,www.amazon.com,,Kindle for iOS,B0DPX5M3BH,Open selection highlight menu,23,false
2025-07-17T00:33:26Z,www.amazon.com,,Kindle for iOS,B0B9TBGC5X,Remove highlight,32,false
2025-07-22T00:09:00Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Dismiss,1,false
2025-09-19T18:53:15Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,34,false
2025-07-16T18:57:05Z,www.amazon.com,,Kindle for iOS,B0B9TBGC5X,Remove highlight,23,false
2025-08-10T21:41:41Z,www.amazon.com,,Kindle for iOS,75138A0188C24E0CB2340EECDBF7A111,Dismiss,1,false
2025-09-16T01:05:34Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Dismiss,20,false
2025-08-20T21:43:17Z,www.amazon.com,,Kindle for iOS,B07DMZ5YR9,Dismiss,35,false
2025-09-05T12:10:41Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Open selection highlight menu,32,false
2025-07-29T23:31:41Z,www.amazon.com,,Kindle for iOS,75138A0188C24E0CB2340EECDBF7A111,Dismiss,25,false
2025-07-22T00:21:46Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Dismiss,27,false
2025-07-18T11:15:07Z,www.amazon.com,,Kindle for iOS,B0BT9W3ZS2,Dismiss,23,false
2025-09-11T02:06:20Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Dismiss,27,false
2025-08-29T18:21:16Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Open selection highlight menu,8,false
2025-10-01T00:32:41Z,www.amazon.com,,Kindle for iOS,B0CFDCMPVC,Open selection highlight menu,16,false
2025-09-29T04:31:42Z,www.amazon.com,,Kindle for iOS,B09QD52KWF,Open selection highlight menu,14,false
2025-09-29T02:04:14Z,www.amazon.com,,Kindle for iOS,B09QD52KWF,Remove highlight,32,false
2025-07-21T13:56:32Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Open selection highlight menu,16,false
2025-07-22T00:18:07Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Open selection highlight menu,2,false
2025-09-22T01:29:53Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Open selection highlight menu,17,false
2025-07-17T17:05:56Z,www.amazon.com,,Kindle for iOS,B0BHN8JB7C,Dismiss,26,false
2025-09-01T17:18:34Z,www.amazon.com,,Kindle for iOS,B0DPX5M3BH,Dismiss,1,false
2025-08-29T19:01:47Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Open selection highlight menu,6,false
2025-07-18T04:10:07Z,www.amazon.com,,Kindle for iOS,B0BHN8JB7C,Open selection highlight menu,34,false
2025-07-18T03:38:16Z,www.amazon.com,,Kindle for iOS,B0BHN8JB7C,Dismiss,26,false
2025-07-22T05:41:01Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Dismiss,1,false
2025-09-08T21:07:37Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Dismiss,1,false
2025-07-20T13:26:52Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Remove highlight,6,false
2025-09-07T06:06:41Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Open selection highlight menu,22,false
2025-09-07T16:41:17Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Open selection highlight menu,1,false
2025-09-26T22:30:50Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Dismiss,1,false
2025-08-29T18:24:02Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Dismiss,5,false
2025-07-20T03:50:36Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Open selection highlight menu,1,false
2025-09-07T06:14:30Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Open selection highlight menu,26,false
2025-09-22T10:24:54Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Remove highlight,25,false
2025-09-26T22:22:52Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Open selection highlight menu,6,false
2025-09-01T15:59:39Z,www.amazon.com,,Kindle for iOS,B0DPX5M3BH,Open selection highlight menu,32,false
2025-10-05T13:12:47Z,www.amazon.com,,Kindle for iOS,B0DCG89SDJ,Open selection highlight menu,20,false
2025-09-04T18:05:09Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Remove highlight,37,false
2025-09-23T22:43:16Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Dismiss,1,false
2025-10-05T22:35:15Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,ChangeSelection,38,false
2025-09-22T03:30:10Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Open selection highlight menu,14,false
2025-09-21T19:26:09Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Open selection highlight menu,2,false
2025-09-09T01:59:05Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Open selection highlight menu,22,false
2025-09-23T22:04:50Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Dismiss,9,false
2025-08-17T19:05:30Z,www.amazon.com,,Kindle for iOS,B0CQKGZL6K,Open selection highlight menu,1,false
2025-09-23T13:40:48Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Open selection highlight menu,1,false
2025-09-02T18:02:48Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Open selection highlight menu,2,false
2025-07-18T01:24:43Z,www.amazon.com,,Kindle for iOS,B0BHN8JB7C,Dismiss,33,false
2025-08-10T15:06:36Z,www.amazon.com,,Kindle for iOS,75138A0188C24E0CB2340EECDBF7A111,Open selection highlight menu,1,false
2025-08-29T19:31:11Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Open selection highlight menu,1,false
2025-09-10T12:08:16Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Remove highlight,28,false
2025-07-18T04:02:47Z,www.amazon.com,,Kindle for iOS,B0BHN8JB7C,Open selection highlight menu,22,false
2025-09-16T02:49:11Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Dismiss,1,false
2025-09-26T18:37:53Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Open selection highlight menu,26,false
2025-09-16T01:29:45Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Open selection highlight menu,32,false
2025-09-18T22:02:23Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,42,false
2025-09-01T17:09:31Z,www.amazon.com,,Kindle for iOS,B0DPX5M3BH,Dismiss,20,false
2025-08-29T20:16:16Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Open selection highlight menu,40,false
2025-07-16T00:22:34Z,www.amazon.com,,Kindle for iOS,B0CPKCH1V8,Open selection highlight menu,7,false
2025-09-22T10:40:04Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Open selection highlight menu,1,false
2025-09-22T09:57:15Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Open selection highlight menu,24,false
2025-09-28T17:47:48Z,www.amazon.com,,Kindle for iOS,B09QD52KWF,Open selection highlight menu,34,false
2025-09-22T02:45:16Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Open selection highlight menu,32,false
2025-09-19T00:46:17Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Remove highlight,30,false
2025-07-17T17:05:58Z,www.amazon.com,,Kindle for iOS,B0BHN8JB7C,Open selection highlight menu,26,false
2025-09-22T01:29:34Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Dismiss,26,false
2025-07-20T21:52:39Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Open selection highlight menu,14,false
2025-09-02T03:24:24Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Dismiss,1,false
2025-09-02T02:36:39Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Open selection highlight menu,7,false
2025-07-17T00:32:07Z,www.amazon.com,,Kindle for iOS,B0B9TBGC5X,Open selection highlight menu,1,false
2025-08-24T19:01:50Z,www.amazon.com,,Kindle for iOS,B0D7ZVQG2N,Dismiss,1,false
2025-09-13T18:37:56Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Dismiss,1,false
2025-08-30T02:39:06Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Open selection highlight menu,9,false
2025-10-01T13:01:32Z,www.amazon.com,,Kindle for iOS,B0CFDCMPVC,Dismiss,1,false
2025-07-17T04:23:29Z,www.amazon.com,,Kindle for iOS,B0B9TBGC5X,Dismiss,23,false
2025-07-21T04:44:25Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Open selection highlight menu,1,false
2025-09-10T22:54:00Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Open selection highlight menu,30,false
2025-08-18T03:06:34Z,www.amazon.com,,Kindle for iOS,B0CQKGZL6K,Open selection highlight menu,1,false
2025-09-28T17:37:31Z,www.amazon.com,,Kindle for iOS,B09QD52KWF,Open selection highlight menu,31,false
2025-07-27T06:37:51Z,www.amazon.com,,Kindle for iOS,F9E1D97B26F64086B915F88D6A59002F,Open selection highlight menu,22,false
2025-09-23T18:07:18Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Open selection highlight menu,23,false
2025-08-21T02:25:52Z,www.amazon.com,,Kindle for iOS,B07DMZ5YR9,Open selection highlight menu,19,false
2025-07-20T03:57:05Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Open selection highlight menu,1,false
2025-09-20T15:00:44Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,1,false
2025-10-04T00:25:56Z,www.amazon.com,,Kindle for iOS,B0DCG89SDJ,Open selection highlight menu,1,false
2025-09-24T13:08:00Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Dismiss,1,false
2025-09-09T04:56:22Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Dismiss,48,false
2025-08-26T01:28:11Z,www.amazon.com,,Kindle for iOS,B003IYI6TC,Dismiss,22,false
2025-09-08T03:57:42Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Dismiss,1,false
2025-09-07T00:56:26Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Dismiss,32,false
2025-09-03T13:29:35Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Open selection highlight menu,3,false
2025-09-01T01:51:13Z,www.amazon.com,,Kindle for iOS,B0DPX5M3BH,Remove highlight,23,false
2025-09-26T13:11:41Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Open selection highlight menu,46,false
2025-09-16T02:39:40Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Open selection highlight menu,19,false
2025-09-16T13:29:50Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Dismiss,8,false
2025-09-18T22:50:30Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,27,false
2025-10-02T02:17:09Z,www.amazon.com,,Kindle for iOS,B0CFDCMPVC,Remove highlight,25,false
2025-08-25T14:10:10Z,www.amazon.com,,Kindle for iOS,B004CLYLCG,Open selection highlight menu,24,false
2025-08-02T16:24:40Z,www.amazon.com,,Kindle for iOS,75138A0188C24E0CB2340EECDBF7A111,Remove highlight,8,false
2025-08-29T18:09:20Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Open selection highlight menu,2,false
2025-09-07T18:00:28Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Dismiss,1,false
2025-09-26T01:37:05Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Open selection highlight menu,20,false
2025-07-20T12:35:09Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Dismiss,23,false
2025-09-22T11:08:29Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Open selection highlight menu,1,false
2025-09-19T20:46:04Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,31,false
2025-09-03T05:53:52Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Remove highlight,33,false
2025-08-26T15:16:51Z,www.amazon.com,,Kindle for iOS,B003IYI6TC,Open selection highlight menu,23,false
2025-07-22T03:26:20Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Open selection highlight menu,20,false
2025-08-23T21:13:17Z,www.amazon.com,,Kindle for iOS,B07DMZ5YR9,Dismiss,23,false
2025-08-30T13:43:13Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Open selection highlight menu,2,false
2025-09-19T14:37:32Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Dismiss,39,false
2025-09-02T03:09:55Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Open selection highlight menu,30,false
2025-09-24T13:22:27Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Display Lookup Cards,8,false
2025-07-22T10:51:06Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Open selection highlight menu,22,false
2025-09-15T21:41:24Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Open selection highlight menu,23,false
2025-09-07T11:43:49Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Open selection highlight menu,1,false
2025-08-29T13:12:31Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Dismiss,8,false
2025-07-20T16:17:00Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Open selection highlight menu,27,false
2025-07-23T23:53:46Z,www.amazon.com,,Kindle for iOS,B0CTXVHQW6,Dismiss,8,false
2025-09-13T16:39:32Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Open selection highlight menu,20,false
2025-09-16T12:14:23Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Remove highlight,28,false
2025-08-29T18:57:30Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Remove highlight,24,false
2025-08-04T09:28:17Z,www.amazon.com,,Kindle for iOS,75138A0188C24E0CB2340EECDBF7A111,Open selection highlight menu,24,false
2025-07-22T01:09:39Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Remove highlight,25,false
2025-09-28T16:33:00Z,www.amazon.com,,Kindle for iOS,B09QD52KWF,Open selection highlight menu,23,false
2025-09-04T13:03:35Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Open selection highlight menu,8,false
2025-09-19T00:02:17Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Remove highlight,26,false
2025-08-24T03:49:19Z,www.amazon.com,,Kindle for iOS,B0D7ZVQG2N,Open selection highlight menu,1,false
2025-09-19T22:52:59Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Remove highlight,3,false
2025-07-17T11:11:16Z,www.amazon.com,,Kindle for iOS,B0BHN8JB7C,Open selection highlight menu,30,false
2025-08-28T15:06:08Z,www.amazon.com,,Kindle for iOS,B0DC66QD8K,Remove highlight,46,false
2025-07-16T22:17:20Z,www.amazon.com,,Kindle for iOS,B0B9TBGC5X,Remove highlight,18,false
2025-09-02T20:28:07Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Dismiss,5,false
2025-09-26T22:22:54Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Remove highlight,6,false
2025-09-01T15:50:43Z,www.amazon.com,,Kindle for iOS,B0DPX5M3BH,Open selection highlight menu,1,false
2025-07-22T06:09:50Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Dismiss,1,false
2025-08-29T20:32:55Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Open selection highlight menu,27,false
2025-07-20T13:26:36Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Open selection highlight menu,6,false
